,URL,Availability,Inventory_State,Brand_Link,Name,Brand_Name,Reference,SKU_number,Price,Views,Warranty,Guarentee,Shipping,SKU:,Reference Number:,Box:,Papers:,Year:,Manufactured In:,Style:,Gender:,Case Size:,Case Material:,Dial Color:,Hours Markers:,Caseback:,Case Shape:,Water Resistance:,Movement:,Complications:,Strap/Bracelet Material:,Band Color:,Buckle Type:,Bracelet Length:,Warranty:
592,https://www.thewatchbox.com//sg/en/shop/4679627.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Breguet,Reine De Naples,Breguet,REF 8928BB/51/844 DD0D,SKU#4679627,25499.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4679627.0,8928BB/51/844 DD0D,Yes,No,,Switzerland,Dress,Ladies,24x33mm,White Gold,"Mother of pearl, White",Roman Numerals,Solid,Oval,30m,Automatic,Time-Only,Alligator,Blue,Deployant buckle,,
593,https://www.thewatchbox.com//sg/en/shop/4639134.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/staff-picks/,Chronometre Souverain,F.P. Journe,REF CS G 40 A SIG,SKU#4639134,85266.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4639134.0,CS G 40 A SIG,Yes,Yes,2021,Switzerland,Dress,Mens,40mm,Rose gold,Silver,Arabic numerals,Exhibition,Round,30m,Manual wind,Power Reserve Indicator,Alligator,Green,Tang buckle,,
594,https://www.thewatchbox.com//sg/en/shop/4708129.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Jaeger-LeCoultre,Master Grande Ultra Thin,Jaeger-LeCoultre,REF Q1352520,SKU#4708129,12787.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4708129.0,Q1352520,No,No,2018,Switzerland,Dress,Mens,40mm,Rose gold,Silver,Index,Exhibition,Round,50m,Automatic,Time-Only,Alligator,Brown,Tang Buckle,Standard,
595,https://www.thewatchbox.com//sg/en/shop/4778593.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=IWC,Big Pilot's Watch Top Gun,IWC,REF IW3298-01,SKU#4778593,12571.0,25.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4778593.0,IW3298-01,Yes,Yes,2022,Switzerland,Casual,Mens,43mm,Ceramic,Black,Arabic Numerals,Solid,Round,100m,Automatic,Time-Only,Fabric/canvas,Black,Deployant buckle,,
596,https://www.thewatchbox.com//sg/en/shop/4561072.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 16233,Rolex,REF 16233 GREY SM DI JUB JUB,SKU#4561072,11275.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4561072.0,16233 GREY SM DI JUB JUB,No,No,1991,Switzerland,"Casual, Dress",Mens,36mm,Stainless steel,Grey,Diamond,Solid,Round,100m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,,
597,https://www.thewatchbox.com//sg/en/shop/4622676.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Audemars%20Piguet,Royal Oak Offshore,Audemars Piguet,REF 25721ST.OO.1000ST.07,SKU#4622676,42163.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4622676.0,25721ST.OO.1000ST.07,No,No,2008,Switzerland,"Casual, Dress, Sport",Mens,42mm,Stainless steel,Silver,Arabic numerals,Solid,Octagon,100m,Automatic,Chronograph,Stainless Steel,Silver,Folding Buckle,"7.25""",
598,https://www.thewatchbox.com//sg/en/shop/4744926.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Jaeger-LeCoultre,Reverso Squadra Duetto,Jaeger-LeCoultre,REF Q7058421,SKU#4744926,9882.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4744926.0,Q7058421,Yes,Yes,2011,Switzerland,"Casual, Dress",Ladies,28x42mm,Stainless Steel,"Black, Silver",Arabic Numerals,Solid,Rectangle,50m,Automatic,Date,Alligator,Purple,Deployant buckle,,
599,https://www.thewatchbox.com//sg/en/shop/4502613.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/gem-set-watches/,Datejust 116285BBR,Rolex,REF 116285BBR-0011,SKU#4502613,64292.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4502613.0,116285BBR-0011,No,No,2018,Switzerland,Dress,Mens,36mm,Rose gold,Pink,Diamond,Solid,Round,100m,Automatic,Date,Rose gold,Rose gold,Folding Buckle,"7.5""",
600,https://www.thewatchbox.com//sg/en/shop/4579439.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 116200,Rolex,REF 116200-0055,SKU#4579439,8942.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4579439.0,116200-0055,No,No,2010-2022,Switzerland,"Casual, Dress",Mens,36mm,Stainless Steel,White,Roman Numerals,Solid,Round,100m,Automatic,Date,Stainless Steel,Silver,Folding Buckle,"7.5""",
601,https://www.thewatchbox.com//sg/en/shop/4522371.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/watches/coming-soon/,Radiomir 1940 GMT PAM 627,Panerai,REF PAM00627,SKU#4522371,12312.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4522371.0,PAM00627,Yes,No,2019,Switzerland,Casual,Men's,45mm,Stainless Steel,Black,Index,Exhibition,Cushion,100m,Mechanical (Automatic),Date,Leather,Black,Tang Buckle,,
602,https://www.thewatchbox.com//sg/en/shop/4675161.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 16013,Rolex,REF 16013 IV JUB IX JUB,SKU#4675161,9904.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4675161.0,16013 IV JUB IX JUB,Yes,No,1987,Switzerland,"Casual, Dress",Mens,36mm,Stainless Steel,Ivory,Index,Solid,Round,1m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,"7.75""",
603,https://www.thewatchbox.com//sg/en/shop/4588612.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Chopard,L.U.C. Regulator,Chopard,REF 16/1874,SKU#4588612,23674.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4588612.0,16/1874,Yes,Yes,,Switzerland,Dress,Mens,40mm,Yellow Gold,Silver,Arabic Numerals,Exhibition,Round,30m,Manual Wind,Date,Alligator,Black,Deployant buckle,,
604,https://www.thewatchbox.com//sg/en/shop/4487583.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/trending-now-watches/,Limited Society Chronometer,F.P. Journe,REF JOURNE SOCIETY,SKU#4487583,284980.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4487583.0,JOURNE SOCIETY,Yes,Yes,,Switzerland,Dress,Mens,40mm,Rose Gold,Blue,Arabic Numerals,Exhibition,Round,30m,Manual Wind,Moon Phase,Alligator,Black,Tang Buckle,,
605,https://www.thewatchbox.com//sg/en/shop/4652103.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Zenith,El Primero 410 Complete Calendar Chronograph,Zenith,REF 03.2091.410/01.C494,SKU#4652103,10087.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4652103.0,03.2091.410/01.C494,Yes,Yes,2015,Switzerland,"Casual, Sport",Mens,42mm,Stainless Steel,Silver,Index,Exhibition,Round,100m,Automatic,Chronograph,Alligator,Black,Deployant buckle,,
606,https://www.thewatchbox.com//sg/en/shop/4634416.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Omega,Speedmaster Date,Omega,REF 3211.31.00,SKU#4634416,6124.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4634416.0,3211.31.00,Yes,Yes,2012,Switzerland,"Casual, Sport",Mens,40mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Chronograph,Stainless Steel,Silver,Folding Buckle,"7.75""",
607,https://www.thewatchbox.com//sg/en/shop/4661120.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Breguet,Classique Perpetual Calendar,Breguet,REF 3787BB/1E/986,SKU#4661120,38275.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4661120.0,3787BB/1E/986,Yes,Yes,,Switzerland,Dress,Mens,36mm,White gold,Silver,"Other Gems, Roman Numerals",Exhibition,Round,50m,Automatic,Date,Alligator,Blue,Deployant buckle,,
608,https://www.thewatchbox.com//sg/en/shop/4496121.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Omega,Seamaster 150m 2016 Paralympic Team,Omega,REF 522.10.39.60.02.002,SKU#4496121,4190.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4496121.0,522.10.39.60.02.002,Yes,Yes,2016,Switzerland,"Casual, Sport",Mens,38mm,Stainless Steel,Silver,Index,Solid,Round,150m,Automatic,Date,Stainless Steel,Silver,Folding Buckle,"7.75""",
609,https://www.thewatchbox.com//sg/en/shop/4473559.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/eclectic-watches/,Edward Piguet Perpetual Calendar,Audemars Piguet,REF 25682BA.OO.A002XX.02,SKU#4473559,29711.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4473559.0,25682BA.OO.A002XX.02,Yes,No,1980-1986,Switzerland,Dress,Mens,35x27mm,Yellow Gold,Silver,Arabic Numerals,Solid,Rectangle,50m,Manual Wind,Date,Alligator,Black,Tang Buckle,,
610,https://www.thewatchbox.com//sg/en/shop/4514477.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 116201,Rolex,REF 116201 BLU IX OYS,SKU#4514477,17032.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4514477.0,116201 BLU IX OYS,No,Yes,2011,Switzerland,"Casual, Dress",Mens,36mm,Stainless Steel,Blue,Index,Solid,Round,1m,Automatic,Date,Two-tone: Rose/Stainless,Two tone: rose/silver,Folding Buckle,,
611,https://www.thewatchbox.com//sg/en/shop/4463022.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=F.P.%20Journe,Brass Octa Lune,F.P. Journe,REF B-AL PT 38 A GR,SKU#4463022,226811.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4463022.0,B-AL PT 38 A GR,Yes,Yes,,Switzerland,Dress,Mens,38mm,Platinum,Grey,Arabic,Exhibition,Round,30m,Automatic,Date,Alligator,Black,Tang Buckle,,
612,https://www.thewatchbox.com//sg/en/shop/4705711.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Audemars%20Piguet,Royal Oak,Audemars Piguet,REF 26315ST.OO.1256ST.02,SKU#4705711,67954.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4705711.0,26315ST.OO.1256ST.02,Yes,Yes,2021,Switzerland,"Casual, Sport",Mens,38mm,Stainless steel,Ruthenium,Index,Solid,Octagon,50m,Automatic,Chronograph,Stainless steel,Silver,Folding Buckle,6.7,
613,https://www.thewatchbox.com//sg/en/shop/4696290.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 41 126334,Rolex,REF 126334-0014,SKU#4696290,19224.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4696290.0,126334-0014,No,No,2010-2023,Switzerland,"Casual, Dress",Mens,41mm,Stainless Steel,Dark Gray,Index,Solid,Round,100m,Automatic,Calendar,Stainless Steel,Silver,Folding Buckle,"7.5""",
614,https://www.thewatchbox.com//sg/en/shop/4553715.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/gem-set-watches/,Day-Date II 218349,Rolex,REF 218349 PV BLK EN PRS,SKU#4553715,119869.0,27.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4553715.0,218349 PV BLK EN PRS,No,No,,Switzerland,Dress,Mens,41mm,White Gold,Diamond,Other Gems,Solid,Round,1m,Automatic,Date,White gold,Silver,Folding Buckle,,
615,https://www.thewatchbox.com//sg/en/shop/4739157.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay Fifty-Eight 79030B,Tudor,REF 79030B-0001,SKU#4739157,5411.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4739157.0,79030B-0001,Yes,Yes,2021,Switzerland,"Casual, Dress, Sport",Men's,39mm,Stainless steel,Blue,Dot/index,Solid,Round,200m,Mechanical(Automatic),Time-Only,Stainless steel,Silver,Folding Buckle,"7.75""",
616,https://www.thewatchbox.com//sg/en/shop/4713798.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay Fifty-Eight 79030B,Tudor,REF 79030B-0001,SKU#4713798,5249.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4713798.0,79030B-0001,Yes,Yes,2020,Switzerland,"Casual, Dress, Sport",Men's,39mm,Stainless steel,Blue,Dot/index,Solid,Round,200m,Mechanical(Automatic),Time-Only,Stainless steel,Silver,Folding Buckle,"7.5""",
617,https://www.thewatchbox.com//sg/en/shop/4708392.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Oyster Perpetual 116000,Rolex,REF 116000-0010,SKU#4708392,10616.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4708392.0,116000-0010,No,No,2020,Switzerland,Casual,Mens,36mm,Stainless steel,Purple,Index,Solid,Round,100m,Automatic,Time-only,Stainless steel,Silver,Folding Buckle,"7.5""",
618,https://www.thewatchbox.com//sg/en/shop/4489712.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/colorful-dial-dw/,Day-Date 218399BR,Rolex,REF 218399BR PV GRN IX PRS,SKU#4489712,132484.0,26.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4489712.0,218399BR PV GRN IX PRS,No,No,2008,Switzerland,Dress,Mens,41mm,White gold,Diamond,Index,Solid,Round,100m,Automatic,Day,White gold,Silver,Folding buckle,"7.5""",
619,https://www.thewatchbox.com//sg/en/shop/4751574.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/lunar-new-year/,Oyster Perpetual 124300,Rolex,REF 124300-0007,SKU#4751574,24106.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4751574.0,124300-0007,Yes,Yes,2021,Switzerland,Casual,Mens,41mm,Stainless steel,"Orange, Red",Index,Solid,Round,100m,Automatic,Time-only,Stainless steel,Silver,Folding Buckle,"7.5""",
620,https://www.thewatchbox.com//sg/en/shop/4706792.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/best-sellers/,Datejust 126333,Rolex,REF 126333-0002,SKU#4706792,21697.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4706792.0,126333-0002,No,No,2021,Switzerland,"Casual, Dress",Mens,41mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding buckle,"7.75""",
621,https://www.thewatchbox.com//sg/en/shop/4637419.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 126333,Rolex,REF 126333-0002,SKU#4637419,21697.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4637419.0,126333-0002,No,Yes,2019,Switzerland,"Casual, Dress",Mens,41mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding buckle,"7.5""",
622,https://www.thewatchbox.com//sg/en/shop/4642534.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 116333,Rolex,REF 116333-0008,SKU#4642534,20671.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4642534.0,116333-0008,Yes,No,2011-2022,Switzerland,"Casual, Dress",Mens,41mm,Stainless steel,Ivory,Diamond,Exhibition,Round,100m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,"8.5""",
623,https://www.thewatchbox.com//sg/en/shop/4725784.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=IWC,Big Pilot Patrouille Suisse,IWC,REF IW5009-10,SKU#4725784,21168.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4725784.0,IW5009-10,Yes,Yes,,Switzerland,Casual,Mens,46mm,Stainless steel,Black,Arabic numerals,Exhibition,Round,60m,Automatic,Date,Leather,Black,Deployant Buckle,,
624,https://www.thewatchbox.com//sg/en/shop/4532081.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Oyster Perpetual Date 115200,Rolex,REF 115200-0006,SKU#4532081,10195.0,30.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4532081.0,115200-0006,No,Yes,2018,Switzerland,Casual,Men's,34mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Calendar,Stainless steel,Silver,Folding Buckle,,
625,https://www.thewatchbox.com//sg/en/shop/4674396.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/wishlist-grail/,Big Pilot Perpetual Calendar Limited Edition,IWC,REF IW5026-15,SKU#4674396,49475.0,42.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4674396.0,IW5026-15,Yes,Yes,,Switzerland,Dress,Mens,46mm,Rose gold,Black,Arabic Numerals,Exhibition,Round,60m,Automatic,Date,Alligator,Brown,Deployant buckle,,
626,https://www.thewatchbox.com//sg/en/shop/4572582.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 116200,Rolex,REF 116200-0062,SKU#4572582,12312.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4572582.0,116200-0062,No,Yes,2015,Switzerland,"Casual, Dress, Sport",Ladies,36mm,Stainless steel,Gray,Roman,Solid,Round,100m,Automatic,Calendar,Stainless steel,Silver,Folding Buckle,8,
627,https://www.thewatchbox.com//sg/en/shop/4638219.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 116200,Rolex,REF 116200-0056,SKU#4638219,11318.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4638219.0,116200-0056,No,Yes,2014,Switzerland,"Casual, Dress, Sport",Mens,36mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Calendar,Stainless steel,Silver,Folding Buckle,"7""",
628,https://www.thewatchbox.com//sg/en/shop/4617841.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Panerai,Luminor 1950 Equation Of Time PAM 670,Panerai,REF PAM00670,SKU#4617841,25088.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4617841.0,PAM00670,Yes,Yes,2016,Switzerland,Casual,Mens,47mm,Titanium,Blue,Index,Exhibition,Cushion,100m,Manual wind,Date,Alligator,Blue,Tang Buckle,,
629,https://www.thewatchbox.com//sg/en/shop/4663761.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay 79540,Tudor,REF 79540-0011,SKU#4663761,3910.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4663761.0,79540-0011,Yes,Yes,2022,Switzerland,"Casual, Dress, Sport",Mens,41mm,Stainless Steel,Silver,"Dot, Index",Solid,Round,150m,Automatic,Time-Only,Stainless Steel,Silver,Folding Buckle,,
630,https://www.thewatchbox.com//sg/en/shop/4627212.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/wishlist-grail/,"Royal Oak ""Jumbo"" Extra-Thin",Audemars Piguet,REF 15202BA.OO.1240BA.02,SKU#4627212,282982.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4627212.0,15202BA.OO.1240BA.02,Yes,Yes,2017,Switzerland,Dress,Mens,39mm,Yellow gold,Gold,Index,Exhibition,Octagon,50m,Automatic,Calendar,Yellow gold,Yellow gold,Folding buckle,7.5,
631,https://www.thewatchbox.com//sg/en/shop/4602835.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust II 116334,Rolex,REF 116334-0010,SKU#4602835,15941.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4602835.0,116334-0010,No,Yes,2016,Switzerland,"Casual, Dress",Mens,41mm,Stainless steel,Silver,Index,Solid,Round,100m,Automatic,Date,Stainless Steel,Silver,Folding Buckle,"7.25""",
632,https://www.thewatchbox.com//sg/en/shop/4648754.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust Turn-O-Graph 116264,Rolex,REF 116264 BLK IX JUB,SKU#4648754,12388.0,30.0,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4648754.0,116264 BLK IX JUB,No,Yes,2006,Switzerland,Casual,Mens,36mm,Stainless steel,Black,Index,Solid,Round,100m,Automatic,Date,Stainless steel,Silver,Folding buckle,"7.25""",
633,https://www.thewatchbox.com//sg/en/shop/4725347.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/lunar-new-year/,Day-Date 118338,Rolex,REF 118338 CHP JUB DI PRS,SKU#4725347,42466.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4725347.0,118338 CHP JUB DI PRS,Yes,No,2013,Switzerland,Dress,Unisex,36mm,Yellow Gold,Champagne,Diamond,Solid,Round,100m,Automatic,Date,Yellow Gold,Yellow gold,Folding Buckle,7.25,
634,https://www.thewatchbox.com//sg/en/shop/4750782.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay Bronze 79250BA,Tudor,REF 79250BA-0001,SKU#4750782,5173.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4750782.0,79250BA-0001,Yes,Yes,2022,Switzerland,"Casual, Sport",Mens,43mm,Bronze,Grey,Dot,Solid,Round,200m,Mechanical(Automatic),Time-Only,Leather,Black,Tang Buckle,,
635,https://www.thewatchbox.com//sg/en/shop/4746137.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay 79833MN,Tudor,REF 79833MN-0001,SKU#4746137,8824.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4746137.0,79833MN-0001,Yes,Yes,2022,Switzerland,"Casual, Sport",Mens,41mm,Stainless Steel,Black,"Dot, Index",Solid,Round,200m,Automatic,Date,Two-Tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,,
636,https://www.thewatchbox.com//sg/en/shop/4722419.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Tudor,Black Bay GMT 79833MN,Tudor,REF 79833MN-0001,SKU#4722419,8672.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4722419.0,79833MN-0001,Yes,Yes,2022,Switzerland,"Casual, Sport",Mens,41mm,Stainless Steel,Black,"Dot, Index",Solid,Round,200m,Automatic,Date,Two-Tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,,
637,https://www.thewatchbox.com//sg/en/shop/4773917.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Piaget,Possession,Piaget,REF G0A45064,SKU#4773917,18522.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4773917.0,G0A45064,Yes,Yes,2020,Switzerland,Dress,Ladies,29mm,White Gold,"Mother Of Pearl, Pink",Diamond,Solid,Round,30m,Quartz,Time-Only,Alligator,Pink,Tang Buckle,Standard,
638,https://www.thewatchbox.com//sg/en/shop/4569018.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/gem-set-watches/,Ballon Bleu de Cartier,Cartier,REF WE9009Z3,SKU#4569018,50652.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4569018.0,WE9009Z3,Yes,Yes,2009,Switzerland,"Casual, Dress",Mens,42mm,White gold,Silver,Roman Numerals,Solid,Round,1m,Automatic,Date,White gold,Silver,Folding Buckle,,
639,https://www.thewatchbox.com//sg/en/shop/4655627.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Jaeger-LeCoultre,Reverso Grande Date,Jaeger-LeCoultre,REF Q3002401,SKU#4655627,21092.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4655627.0,Q3002401,No,No,,Switzerland,Dress,Mens,29mm,Rose gold,Silver,Arabic Numerals,Solid,Rectangle,30m,Manual Wind,Date,Alligator,Brown,Deployant buckle,,
640,https://www.thewatchbox.com//sg/en/shop/4705646.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/jacks-picks/,"Milgauss ""Z-Blue"" 116400GV",Rolex,REF 116400GV-0002,SKU#4705646,17658.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4705646.0,116400GV-0002,Yes,Yes,2014,Switzerland,"Casual, Sport",Mens,40mm,Stainless Steel,Blue,Index,Solid,Round,100m,Automatic,Anti-Magnetic,Stainless Steel,Silver,Folding Buckle,"7.5""",
641,https://www.thewatchbox.com//sg/en/shop/4643896.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 68273,Rolex,REF 68273 SLT JUB IX JUB,SKU#4643896,9666.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4643896.0,68273 SLT JUB IX JUB,Yes,No,1993,Switzerland,"Casual, Dress",Ladies,31mm,Stainless steel,Grey,Index,Solid,Round,100m,Automatic,Date,Two-tone: Yellow/Stainless,Two tone: yellow/silver,Folding Buckle,6.7,
642,https://www.thewatchbox.com//sg/en/shop/4521977.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Rolex,Datejust 69299,Rolex,REF 69299 BLK MOP ROM PRL,SKU#4521977,32713.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4521977.0,69299 BLK MOP ROM PRL,No,No,1995,Switzerland,Dress,Ladies,29mm,White Gold,"Black, Mother of pearl",Roman Numerals,Solid,Round,1m,Automatic,Date,White Gold,Silver,Folding Buckle,,
643,https://www.thewatchbox.com//sg/en/shop/4608121.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Cartier,Tank Americaine Chronoreflex,Cartier,REF W26033L1,SKU#4608121,12247.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4608121.0,W26033L1,No,No,,Switzerland,"Casual, Dress, Sport",Mens,45x27mm,White Gold,Silver,Roman Numerals,Solid,Rectangle,5m,Quartz,Chronograph,Alligator,Black,Tang Buckle,,
644,https://www.thewatchbox.com//sg/en/shop/4562484.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/classic-dress-watches/,Constellation,Omega,REF 123.55.27.20.05.004,SKU#4562484,21881.0,,2-Year WatchBox Warranty,Authenticated Collector Quality,Free Expedited Shipping,4562484.0,123.55.27.20.05.004,No,No,,Switzerland,Dress,Ladies,27mm,Rose Gold,"Mother of pearl, White",No Markers,Exhibition,Round,1000m,Automatic,Date,Rose gold,Rose gold,Folding Buckle,,
